CVEGEO,Nomestado,Nommunicipio,Idcultivo,Nomcultivo,Idciclo,Nomcicloproductivo,Volumenproduccion,Valorproduccion
01009,Aguascalientes,Tepezalá,5490000,Avena forrajera en verde,1,Otoño-Invierno,14850.0,9512167.5
01009,Aguascalientes,Tepezalá,5670000,Brócoli,1,Otoño-Invierno,594.3,2262838.85
01009,Aguascalientes,Tepezalá,5940000,Cebolla,1,Otoño-Invierno,432.0,1721520.0
01009,Aguascalientes,Tepezalá,9270000,Zanahoria,1,Otoño-Invierno,300.0,832500.0
01009,Aguascalientes,Tepezalá,5670000,Brócoli,2,Primavera-Verano,680.0,2651660.0
01009,Aguascalientes,Tepezalá,5940000,Cebolla,2,Primavera-Verano,1050.0,2280001.5
01009,Aguascalientes,Tepezalá,6120000,Chile verde,2,Primavera-Verano,836.0,6676814.32
01009,Aguascalientes,Tepezalá,6310000,Col (repollo),2,Primavera-Verano,126.0,270900.0
01009,Aguascalientes,Tepezalá,6610000,Elote,2,Primavera-Verano,6180.0,19158000.0
01009,Aguascalientes,Tepezalá,6820000,Fresa,2,Primavera-Verano,84.0,1380330.0
01009,Aguascalientes,Tepezalá,6840000,Frijol,2,Primavera-Verano,125.0,1253300.0
01009,Aguascalientes,Tepezalá,7470000,Maíz forrajero en verde,2,Primavera-Verano,113980.0,80566763.0
01009,Aguascalientes,Tepezalá,7490000,Maíz grano,2,Primavera-Verano,7700.0,27258000.0
01009,Aguascalientes,Tepezalá,8970000,Tomate rojo (jitomate),2,Primavera-Verano,7486.5,50135293.74
01009,Aguascalientes,Tepezalá,8980000,Tomate verde,2,Primavera-Verano,306.0,916641.36
01009,Aguascalientes,Tepezalá,5490000,Avena forrajera en verde,2,Primavera-Verano,210.0,137046.0
01009,Aguascalientes,Tepezalá,5790000,Camote,2,Primavera-Verano,20.0,49000.0
01009,Aguascalientes,Tepezalá,6840000,Frijol,2,Primavera-Verano,17.5,156100.0
01009,Aguascalientes,Tepezalá,7470000,Maíz forrajero en verde,2,Primavera-Verano,17234.0,12717657.96
01009,Aguascalientes,Tepezalá,7490000,Maíz grano,2,Primavera-Verano,993.5,943.83
01009,Aguascalientes,Tepezalá,5170000,Alfalfa,3,Perennes,44500.0,34164875.0
01009,Aguascalientes,Tepezalá,6530000,Durazno,3,Perennes,4.5,56925.0
01009,Aguascalientes,Tepezalá,6650000,Espárrago,3,Perennes,60.0,2457000.0
01009,Aguascalientes,Tepezalá,7960000,Nuez,3,Perennes,93.0,3348000.0
01009,Aguascalientes,Tepezalá,9130000,Uva,3,Perennes,324.0,4714200.0
01009,Aguascalientes,Tepezalá,9130000,Uva,3,Perennes,1648.0,9939500.0
01009,Aguascalientes,Tepezalá,9120000,Tuna,3,Perennes,294.0,943740.0
01002,Aguascalientes,Asientos,5070000,Ajo,1,Otoño-Invierno,420.0,8941518.6
01002,Aguascalientes,Asientos,5490000,Avena forrajera en verde,1,Otoño-Invierno,18720.0,12058862.4
01002,Aguascalientes,Asientos,5670000,Brócoli,1,Otoño-Invierno,935.0,3546202.55
01002,Aguascalientes,Asientos,5940000,Cebolla,1,Otoño-Invierno,2168.0,8719435.84
01002,Aguascalientes,Asientos,6330000,Coliflor,1,Otoño-Invierno,1120.0,3808000.0
01002,Aguascalientes,Asientos,7330000,Lechuga,1,Otoño-Invierno,35200.0,228879904.0
01002,Aguascalientes,Asientos,5490000,Avena forrajera en verde,2,Primavera-Verano,2619.0,1654972.29
01002,Aguascalientes,Asientos,5670000,Brócoli,2,Primavera-Verano,1557.0,5987536.92
01002,Aguascalientes,Asientos,5740000,Calabacita,2,Primavera-Verano,1540.0,6047403.5
01002,Aguascalientes,Asientos,5940000,Cebolla,2,Primavera-Verano,3355.0,7167487.8
01002,Aguascalientes,Asientos,6070000,Chícharo,2,Primavera-Verano,218.96,842996.0
01002,Aguascalientes,Asientos,6110000,Chile verde,2,Primavera-Verano,675.0,4394250.0
01002,Aguascalientes,Asientos,6120000,Chile verde,2,Primavera-Verano,2212.0,13050800.0
01002,Aguascalientes,Asientos,6120000,Chile verde,2,Primavera-Verano,3080.0,24591397.6
01002,Aguascalientes,Asientos,6190000,Cilantro,2,Primavera-Verano,8585.0,31654011.05
01002,Aguascalientes,Asientos,6310000,Col (repollo),2,Primavera-Verano,1280.0,3206796.8
01002,Aguascalientes,Asientos,6330000,Coliflor,2,Primavera-Verano,1100.0,3804999.0
01002,Aguascalientes,Asientos,6600000,Ejote,2,Primavera-Verano,595.0,1785000.0
01002,Aguascalientes,Asientos,6610000,Elote,2,Primavera-Verano,10350.0,31222534.5
01002,Aguascalientes,Asientos,6840000,Frijol,2,Primavera-Verano,484.2,4867798.18
01002,Aguascalientes,Asientos,7330000,Lechuga,2,Primavera-Verano,20832.0,85563690.24
01002,Aguascalientes,Asientos,7470000,Maíz forrajero en verde,2,Primavera-Verano,207479.7,154190613.9
01002,Aguascalientes,Asientos,7490000,Maíz grano,2,Primavera-Verano,3550.0,12538600.0
01002,Aguascalientes,Asientos,8210000,Pepino,2,Primavera-Verano,5850.0,14299974.0
01002,Aguascalientes,Asientos,8210000,Pepino,2,Primavera-Verano,85.97,266016.97
01002,Aguascalientes,Asientos,8970000,Tomate rojo (jitomate),2,Primavera-Verano,6125.0,27763767.5
01002,Aguascalientes,Asientos,8970000,Tomate rojo (jitomate),2,Primavera-Verano,3570.0,23367256.5
01002,Aguascalientes,Asientos,8970000,Tomate rojo (jitomate),2,Primavera-Verano,3575.0,19687131.75
01002,Aguascalientes,Asientos,8970000,Tomate rojo (jitomate),2,Primavera-Verano,2970.52,15433528.24
01002,Aguascalientes,Asientos,8980000,Tomate verde,2,Primavera-Verano,3600.0,10854000.0
01002,Aguascalientes,Asientos,6840000,Frijol,2,Primavera-Verano,207.0,1997550.0
01002,Aguascalientes,Asientos,7470000,Maíz forrajero en verde,2,Primavera-Verano,72912.5,53662141.75
01002,Aguascalientes,Asientos,7490000,Maíz grano,2,Primavera-Verano,2757.5,11598238.03
01002,Aguascalientes,Asientos,5170000,Alfalfa,3,Perennes,72228.0,55574390.04
01002,Aguascalientes,Asientos,6530000,Durazno,3,Perennes,5920.0,92093000.0
01002,Aguascalientes,Asientos,6650000,Espárrago,3,Perennes,14.4,590400.0
01002,Aguascalientes,Asientos,7580000,Manzana,3,Perennes,546.0,6647550.0
01002,Aguascalientes,Asientos,7920000,Nopalitos,3,Perennes,925.0,2457845.25
01002,Aguascalientes,Asientos,9130000,Uva,3,Perennes,236.47,3547050.0
01002,Aguascalientes,Asientos,9130000,Uva,3,Perennes,151.5,924150.0
01002,Aguascalientes,Asientos,15050000,Pastos y praderas,3,Perennes,812.0,430360.0
01002,Aguascalientes,Asientos,7910000,Nopal forrajero,3,Perennes,1689.2,422300.0
01002,Aguascalientes,Asientos,9120000,Tuna,3,Perennes,328.0,1076191.62
01002,Aguascalientes,Asientos,15050000,Pastos y praderas,3,Perennes,545.69,234101.01
02004,Baja California,Tijuana,5940000,Cebolla,1,Otoño-Invierno,14.0,105000.0
02004,Baja California,Tijuana,6190000,Cilantro,1,Otoño-Invierno,20.0,140000.0
02004,Baja California,Tijuana,8490000,Rábano,1,Otoño-Invierno,24.0,120000.0
02004,Baja California,Tijuana,9170000,Verdolaga,1,Otoño-Invierno,20.0,96620.0
02004,Baja California,Tijuana,5480000,Avena forrajera en verde,1,Otoño-Invierno,2275.0,455000.0
02004,Baja California,Tijuana,5900000,Cebada forrajera en verde,1,Otoño-Invierno,60.0,66000.0
02004,Baja California,Tijuana,5940000,Cebolla,2,Primavera-Verano,42.0,378000.0
02004,Baja California,Tijuana,6190000,Cilantro,2,Primavera-Verano,120.0,840000.0
02004,Baja California,Tijuana,8150000,Pasto tapete,2,Primavera-Verano,30900.0,1950000.0
02004,Baja California,Tijuana,8490000,Rábano,2,Primavera-Verano,104.0,676000.0
02004,Baja California,Tijuana,9170000,Verdolaga,2,Primavera-Verano,128.0,823840.0
02004,Baja California,Tijuana,7390000,Limón,3,Perennes,20.0,150000.0
02004,Baja California,Tijuana,7850000,Naranja,3,Perennes,5.2,57200.0
02004,Baja California,Tijuana,9130000,Uva,3,Perennes,250.0,500.0
02004,Baja California,Tijuana,5000000,Aceituna,3,Perennes,100.0,1000000.0
02005,Baja California,Playas de Rosarito,5010000,Acelga,1,Otoño-Invierno,24.0,204000.0
02005,Baja California,Playas de Rosarito,5940000,Cebolla,1,Otoño-Invierno,48.0,384000.0
02005,Baja California,Playas de Rosarito,6190000,Cilantro,1,Otoño-Invierno,96.0,624000.0
02005,Baja California,Playas de Rosarito,8490000,Rábano,1,Otoño-Invierno,72.0,504000.0
02005,Baja California,Playas de Rosarito,5490000,Avena forrajera en verde,1,Otoño-Invierno,700.0,700000.0
02005,Baja California,Playas de Rosarito,5900000,Cebada forrajera en verde,1,Otoño-Invierno,30.0,33000.0
02005,Baja California,Playas de Rosarito,5670000,Brócoli,2,Primavera-Verano,60.0,462000.0
02005,Baja California,Playas de Rosarito,5940000,Cebolla,2,Primavera-Verano,160.0,1392000.0
02005,Baja California,Playas de Rosarito,6190000,Cilantro,2,Primavera-Verano,300.0,2250000.0
02005,Baja California,Playas de Rosarito,6310000,Col (repollo),2,Primavera-Verano,108.0,553608.0
02005,Baja California,Playas de Rosarito,6610000,Elote,2,Primavera-Verano,77.0,377300.0
02005,Baja California,Playas de Rosarito,6950000,Girasol flor ,2,Primavera-Verano,11072.5,3120000.0
02005,Baja California,Playas de Rosarito,8490000,Rábano,2,Primavera-Verano,350.0,2590000.0
02005,Baja California,Playas de Rosarito,6220000,Ciruela,3,Perennes,1.26,12864.6
02005,Baja California,Playas de Rosarito,6240000,Clavel,3,Perennes,5356.0,286000.0
02005,Baja California,Playas de Rosarito,6750000,Flores,3,Perennes,49.5,1188000.0
02005,Baja California,Playas de Rosarito,7390000,Limón,3,Perennes,25.2,187740.0
02005,Baja California,Playas de Rosarito,7550000,Mandarina,3,Perennes,9.0,81900.0
02005,Baja California,Playas de Rosarito,7850000,Naranja,3,Perennes,24.0,264000.0
02005,Baja California,Playas de Rosarito,7920000,Nopalitos,3,Perennes,12.0,117600.0
02005,Baja California,Playas de Rosarito,9130000,Uva,3,Perennes,24.0,708000.0
02005,Baja California,Playas de Rosarito,7920000,Nopalitos,3,Perennes,8.76,28800.0
02003,Baja California,Tecate,6310000,Col (repollo),1,Otoño-Invierno,40.0,332000.0
02003,Baja California,Tecate,7110000,Haba verde,1,Otoño-Invierno,40.0,400000.0
02003,Baja California,Tecate,5480000,Avena forrajera en verde,1,Otoño-Invierno,1400.0,280000.0
02003,Baja California,Tecate,5890000,Cebada forrajera en verde,1,Otoño-Invierno,240.0,52800.0
02003,Baja California,Tecate,5740000,Calabacita,2,Primavera-Verano,187.0,3799840.0
02003,Baja California,Tecate,6120000,Chile verde,2,Primavera-Verano,109.98,1489679.1
02003,Baja California,Tecate,6610000,Elote,2,Primavera-Verano,90.0,441000.0
02003,Baja California,Tecate,8210000,Pepino,2,Primavera-Verano,480.0,3360000.0
02003,Baja California,Tecate,8710000,Sandía,2,Primavera-Verano,56.4,423000.0
02003,Baja California,Tecate,8970000,Tomate rojo (jitomate),2,Primavera-Verano,489.6,2937600.0
02003,Baja California,Tecate,8980000,Tomate verde,2,Primavera-Verano,592.0,3759200.0
02003,Baja California,Tecate,5000000,Aceituna,3,Perennes,660.0,7920000.0
02003,Baja California,Tecate,6020000,Chabacano,3,Perennes,4.0,46160.0
02003,Baja California,Tecate,7010000,Granada,3,Perennes,28.0,269875.2
02003,Baja California,Tecate,7390000,Limón,3,Perennes,25.0,200000.0
02003,Baja California,Tecate,7580000,Manzana,3,Perennes,36.0,319500.0
02003,Baja California,Tecate,7690000,Membrillo,3,Perennes,25.0,240000.0
02003,Baja California,Tecate,7850000,Naranja,3,Perennes,60.0,690000.0
02003,Baja California,Tecate,7920000,Nopalitos,3,Perennes,165.9,1416620.1
02003,Baja California,Tecate,8060000,Palma de ornato,3,Perennes,200.0,32000.0
02003,Baja California,Tecate,8230000,Pera,3,Perennes,32.0,416000.0
02003,Baja California,Tecate,9130000,Uva,3,Perennes,216.0,6030000.72
02003,Baja California,Tecate,5000000,Aceituna,3,Perennes,183.0,1123400.4
02003,Baja California,Tecate,9130000,Uva,3,Perennes,18.0,405900.0
02001,Baja California,Ensenada,5070000,Ajo,1,Otoño-Invierno,1192.74,28029390.0
02001,Baja California,Ensenada,5670000,Brócoli,1,Otoño-Invierno,135.01,1323098.0
02001,Baja California,Ensenada,5940000,Cebolla,1,Otoño-Invierno,2127.96,12767760.0
02001,Baja California,Ensenada,6070000,Chícharo,1,Otoño-Invierno,64.0,1779200.0
02001,Baja California,Ensenada,6070000,Chícharo,1,Otoño-Invierno,60.9,1534680.0
02001,Baja California,Ensenada,6190000,Cilantro,1,Otoño-Invierno,11.0,92950.0
02001,Baja California,Ensenada,6310000,Col (repollo),1,Otoño-Invierno,874.8,4100400.0
02001,Baja California,Ensenada,6320000,Col de bruselas,1,Otoño-Invierno,1540.0,13860000.0
02001,Baja California,Ensenada,6330000,Coliflor,1,Otoño-Invierno,30.0,330000.0
02001,Baja California,Ensenada,6820000,Fresa,1,Otoño-Invierno,189.42,10877745.0
02001,Baja California,Ensenada,6820000,Fresa,1,Otoño-Invierno,8850.0,244610991.0
02001,Baja California,Ensenada,7330000,Lechuga,1,Otoño-Invierno,339.96,2719680.0
02001,Baja California,Ensenada,7840000,Napa,1,Otoño-Invierno,27.0,224775.0
02001,Baja California,Ensenada,9270000,Zanahoria,1,Otoño-Invierno,645.0,3912963.3
02001,Baja California,Ensenada,5490000,Avena forrajera en verde,1,Otoño-Invierno,30.0,31500.0
02001,Baja California,Ensenada,5510000,Avena grano,1,Otoño-Invierno,2344.85,12980667.53
02001,Baja California,Ensenada,5900000,Cebada forrajera en verde,1,Otoño-Invierno,120.0,132000.0
02001,Baja California,Ensenada,5920000,Cebada grano,1,Otoño-Invierno,2169.0,8676000.0
02001,Baja California,Ensenada,9050000,Trigo grano,1,Otoño-Invierno,300.0,1617000.0
02001,Baja California,Ensenada,5110000,Albahaca,2,Primavera-Verano,72.0,936000.0
02001,Baja California,Ensenada,5640000,Betabel,2,Primavera-Verano,148.75,904825.43
02001,Baja California,Ensenada,5670000,Brócoli,2,Primavera-Verano,189.0,2371950.0
02001,Baja California,Ensenada,5740000,Calabacita,2,Primavera-Verano,136.0,989400.0
02001,Baja California,Ensenada,5740000,Calabacita,2,Primavera-Verano,100.0,600000.0
02001,Baja California,Ensenada,5940000,Cebolla,2,Primavera-Verano,3828.0,25945571.52
02001,Baja California,Ensenada,5940000,Cebolla,2,Primavera-Verano,14.0,105000.0
02001,Baja California,Ensenada,6070000,Chícharo,2,Primavera-Verano,4.73,89870.0
02001,Baja California,Ensenada,6120000,Chile verde,2,Primavera-Verano,563.5,12397000.0
02001,Baja California,Ensenada,6120000,Chile verde,2,Primavera-Verano,6320.0,50560000.0
02001,Baja California,Ensenada,6120000,Chile verde,2,Primavera-Verano,2805.0,33660000.0
02001,Baja California,Ensenada,6120000,Chile verde,2,Primavera-Verano,312.0,10857600.0
02001,Baja California,Ensenada,6120000,Chile verde,2,Primavera-Verano,720.0,11052000.0
02001,Baja California,Ensenada,6120000,Chile verde,2,Primavera-Verano,375.0,7500000.0
02001,Baja California,Ensenada,6310000,Col (repollo),2,Primavera-Verano,637.5,3825000.0
02001,Baja California,Ensenada,6320000,Col de bruselas,2,Primavera-Verano,2640.0,28512000.0
02001,Baja California,Ensenada,6600000,Ejote,2,Primavera-Verano,909.0,14035314.51
02001,Baja California,Ensenada,6610000,Elote,2,Primavera-Verano,72.0,345600.0
02001,Baja California,Ensenada,6950000,Girasol flor ,2,Primavera-Verano,75270.0,27473550.0
02001,Baja California,Ensenada,7330000,Lechuga,2,Primavera-Verano,180.0,1620000.0
02001,Baja California,Ensenada,7670000,Melón,2,Primavera-Verano,66.0,448800.0
02001,Baja California,Ensenada,7700000,Menta,2,Primavera-Verano,23.75,475000.0
02001,Baja California,Ensenada,7840000,Napa,2,Primavera-Verano,260.0,2600000.0
02001,Baja California,Ensenada,8210000,Pepino,2,Primavera-Verano,225.0,2497500.0
02001,Baja California,Ensenada,8210000,Pepino,2,Primavera-Verano,150.0,1650000.0
02001,Baja California,Ensenada,8210000,Pepino,2,Primavera-Verano,11690.0,171402053.2
02001,Baja California,Ensenada,8210000,Pepino,2,Primavera-Verano,1170.0,12987000.0
02001,Baja California,Ensenada,8710000,Sandía,2,Primavera-Verano,70.0,371000.0
02001,Baja California,Ensenada,8970000,Tomate rojo (jitomate),2,Primavera-Verano,329.84,6959624.0
02001,Baja California,Ensenada,8970000,Tomate rojo (jitomate),2,Primavera-Verano,1100.4,31405955.2
02001,Baja California,Ensenada,8970000,Tomate rojo (jitomate),2,Primavera-Verano,891.0,10157400.0
02001,Baja California,Ensenada,8970000,Tomate rojo (jitomate),2,Primavera-Verano,5263.2,60526800.0
02001,Baja California,Ensenada,8970000,Tomate rojo (jitomate),2,Primavera-Verano,61.64,1942763.36
02001,Baja California,Ensenada,8980000,Tomate verde,2,Primavera-Verano,28.0,140000.0
02001,Baja California,Ensenada,8980000,Tomate verde,2,Primavera-Verano,6118.0,48944000.0
02001,Baja California,Ensenada,8980000,Tomate verde,2,Primavera-Verano,380.0,3040000.0
02001,Baja California,Ensenada,9270000,Zanahoria,2,Primavera-Verano,300.0,1770000.0
02001,Baja California,Ensenada,5000000,Aceituna,3,Perennes,2386.66,29223864.1
02001,Baja California,Ensenada,5000000,Aceituna,3,Perennes,2160.68,26378964.28
02001,Baja California,Ensenada,5060000,Aguacate,3,Perennes,86.0,1075000.0
02001,Baja California,Ensenada,5160000,Alfalfa,3,Perennes,28730.0,20537583.04
02001,Baja California,Ensenada,5650000,Arándano,3,Perennes,313.5,42322500.0
02001,Baja California,Ensenada,6250000,Clavel,3,Perennes,4900.0,416500.0
02001,Baja California,Ensenada,6530000,Durazno,3,Perennes,0.0,0.0
02001,Baja California,Ensenada,6650000,Espárrago,3,Perennes,6446.7,248197950.0
02001,Baja California,Ensenada,6690000,Eucalipto,3,Perennes,142.0,7100000.0
02001,Baja California,Ensenada,6700000,Flor cera,3,Perennes,565.25,9891875.0
02001,Baja California,Ensenada,6700000,Flor cera,3,Perennes,13825.0,11060000.0
02001,Baja California,Ensenada,6810000,Frambuesa,3,Perennes,102.0,12097999.68
02001,Baja California,Ensenada,6810000,Frambuesa,3,Perennes,756.5,90757751.34
02001,Baja California,Ensenada,7010000,Granada,3,Perennes,30.0,378000.0
02001,Baja California,Ensenada,7390000,Limón,3,Perennes,107.36,944768.0
02001,Baja California,Ensenada,7452000,Maguey,3,Perennes,0.0,0.0
02001,Baja California,Ensenada,7550000,Mandarina,3,Perennes,2.25,22950.0
02001,Baja California,Ensenada,7580000,Manzana,3,Perennes,1.4,7980.0
02001,Baja California,Ensenada,7690000,Membrillo,3,Perennes,19.5,206700.0
02001,Baja California,Ensenada,7850000,Naranja,3,Perennes,333.0,2264400.0
02001,Baja California,Ensenada,7920000,Nopalitos,3,Perennes,5058.0,35547624.0
02001,Baja California,Ensenada,7960000,Nuez,3,Perennes,3.8,285000.0
02001,Baja California,Ensenada,8060000,Palma de ornato,3,Perennes,0.0,0.0
02001,Baja California,Ensenada,8590000,Romero,3,Perennes,0.5,20000.0
02001,Baja California,Ensenada,9000000,Toronja (pomelo),3,Perennes,8.76,59130.0
02001,Baja California,Ensenada,9130000,Uva,3,Perennes,3022.59,60451800.0
02001,Baja California,Ensenada,9130000,Uva,3,Perennes,25784.71,728354111.4
02001,Baja California,Ensenada,9310000,Zarzamora,3,Perennes,374.3,34435600.0
02001,Baja California,Ensenada,15050000,Pastos y praderas,3,Perennes,1600.0,2080000.0
02001,Baja California,Ensenada,5000000,Aceituna,3,Perennes,1794.6,11916574.7
02001,Baja California,Ensenada,5180000,Algarrobo,3,Perennes,299.44,2545240.0
02001,Baja California,Ensenada,9130000,Uva,3,Perennes,464.2,13053898.18
02001,Baja California,Ensenada,5740000,Calabacita,1,Otoño-Invierno,360.0,3889000.0
02001,Baja California,Ensenada,5890000,Cebada forrajera en verde,1,Otoño-Invierno,180.0,34200.0
02001,Baja California,Ensenada,6820000,Fresa,1,Otoño-Invierno,2000.0,81302500.0
02001,Baja California,Ensenada,6820000,Fresa,1,Otoño-Invierno,121815.0,4832840802.0
02001,Baja California,Ensenada,6820000,Fresa,1,Otoño-Invierno,3370.0,195460000.0
02001,Baja California,Ensenada,6820000,Fresa,1,Otoño-Invierno,1200.0,52200000.0
02001,Baja California,Ensenada,8210000,Pepino,1,Otoño-Invierno,1650.0,34650000.0
02001,Baja California,Ensenada,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,232.75,8233531.25
02001,Baja California,Ensenada,9270000,Zanahoria,1,Otoño-Invierno,110.0,715000.0
02001,Baja California,Ensenada,5000000,Aceituna,3,Perennes,349.44,4263168.0
02001,Baja California,Ensenada,5060000,Aguacate,3,Perennes,160.0,4000000.0
02001,Baja California,Ensenada,5160000,Alfalfa,3,Perennes,750.0,462565.5
02001,Baja California,Ensenada,5650000,Arándano,3,Perennes,5205.9,1405593000.0
02001,Baja California,Ensenada,5650000,Arándano,3,Perennes,275.4,74358000.0
02001,Baja California,Ensenada,6650000,Espárrago,3,Perennes,1820.0,70070000.0
02001,Baja California,Ensenada,6810000,Frambuesa,3,Perennes,3383.0,405960000.0
